,Year of car manufacture,Width,Color,kilometer driven,Transmission type,price,Body type,Length,Brand Name,Fuel type,city,Seats,Car model,Number of previous owners,Insurance Validity_value,Engine Displacement_value(cc)
3690,2018,1814mm,White,64213,Manual,1250000.0,Sedan,4670mm,Skoda,Petrol,Delhi,5.0,Skoda Octavia,1,Comprehensive,1395
3691,2021,1515,Others,20000,Manual,310000.0,Hatchback,3445,Maruti,Petrol,Delhi,5.0,Maruti Alto 800,2,Third Party insurance,796
3692,2019,1800mm,White,60000,Manual,1200000.0,SUV,4315mm,Kia,Petrol,Delhi,5.0,Kia Seltos,1,Comprehensive,1353
3693,2018,1860mm,Gray,120000,Manual,1280000.0,Pickup Trucks,5295mm,Isuzu,Diesel,Delhi,5.0,Isuzu D-Max,1,Third Party insurance,2499
3694,2017,1660mm,White,48768,Manual,451999.99999999994,Hatchback,3765mm,Hyundai,Petrol,Delhi,5.0,Hyundai Grand i10,2,Zero Dep,1197
3695,2020,1655,White,91970,Manual,404000.0,Hatchback,3695mm,Maruti,Petrol,Delhi,5.0,Maruti Celerio,2,Comprehensive,998
3696,2023,1800,White,7100,Automatic,2025000.0,SUV,4365,Kia,Petrol,Delhi,5.0,Kia Seltos,1,Comprehensive,1482
3697,2016,1745mm,Red,34936,Manual,473000.00000000006,Hatchback,3995mm,Maruti,Petrol,Delhi,5.0,Maruti Baleno,1,Zero Dep,1197
3698,2011,1695mm,Grey,64071,Manual,252000.0,Hatchback,3900mm,Honda,Petrol,Delhi,5.0,Honda Jazz,3,Third Party,1198
3699,2022,1734,White,10000,Manual,950000.0,SUV,3999mm,Honda,Petrol,Delhi,5.0,Honda WR-V,1,Comprehensive,1199
3700,2018,1745mm,Blue,60443,Automatic,633000.0,Hatchback,3995mm,Maruti,Petrol,Delhi,5.0,Maruti Baleno,1,Zero Dep,1197
3701,2017,1695mm,Grey,56000,Automatic,875000.0,Sedan,4440mm,Honda,Petrol,Delhi,5.0,Honda City,1,Comprehensive,1497
3702,2015,1735,Silver,10056,Manual,413000.0,Hatchback,3845mm,Maruti,Petrol,Delhi,5.0,Maruti Swift,2,Comprehensive,1197
3703,2020,1695mm,White,13000,Manual,1100000.0,Sedan,4440mm,Honda,Petrol,Delhi,5.0,Honda City,1,Comprehensive,1497
3704,2020,1790mm,Silver,80000,Manual,1250000.0,SUV,4300mm,Hyundai,Diesel,Delhi,5.0,Hyundai Creta,1,Comprehensive,1493
3705,2019,2120mm,White,53000,Automatic,4150000.0,SUV,4360mm,Land Rover,Diesel,Delhi,5.0,Land Rover Range Rover Evoque,1,Third Party insurance,1999
3706,2012,1810mm,Others,110000,Manual,650000.0,SUV,4500mm,Maruti,Petrol,Delhi,5.0,Maruti Grand Vitara,2,Third Party insurance,2393
3707,2012,1495mm,Others,60000,Manual,300000.0,Hatchback,3595mm,Maruti,Petrol,Delhi,5.0,Maruti Wagon R,1,Third Party insurance,998
3708,2022,2033mm,White,22000,Automatic,5700000.0,Sedan,4751mm,Mercedes-Benz,Petrol,Delhi,5.0,Mercedes-Benz C-Class,1,Comprehensive,1496
3709,2022,1735,Others,30000,Manual,713000.0,Hatchback,3845mm,Maruti,Petrol,Delhi,5.0,Maruti Swift,1,Third Party insurance,1197
3710,2015,1765mm,Others,90000,Automatic,515000.00000000006,SUV,3999mm,Ford,Petrol,Delhi,5.0,Ford Ecosport,2,Third Party insurance,1499
3711,2020,1745mm,Others,50000,Manual,600000.0,Hatchback,3995mm,Maruti,Petrol,Delhi,5.0,Maruti Baleno,1,Third Party insurance,1197
3712,2022,1894mm,Black,22000,Automatic,2089999.9999999998,SUV,4598mm,Tata,Diesel,Delhi,5.0,Tata Harrier,1,Comprehensive,1956
3713,2016,1730mm,Silver,48000,Automatic,690000.0,Sedan,4490mm,Maruti,Petrol,Delhi,5.0,Maruti Ciaz,1,Third Party insurance,1373
3714,2016,1745mm,Blue,35467,Manual,513000.0,Hatchback,3995mm,Maruti,Petrol,Delhi,5.0,Maruti Baleno,1,Comprehensive,1197
3715,2017,1729mm,Silver,54481,Automatic,850000.0,Sedan,4440mm,Hyundai,Petrol,Delhi,5.0,Hyundai Verna,1,Comprehensive,1591
3716,2022,1790,Grey,24000,Manual,835000.0,SUV,3995,Maruti,Petrol,Delhi,5.0,Maruti Brezza,1,Comprehensive,1462
3717,2017,1660mm,Others,76181,Manual,438999.99999999994,Hatchback,3765mm,Hyundai,Petrol,Delhi,5.0,Hyundai Grand i10,1,Comprehensive,1197
3718,2020,1745mm,Silver,23842,Manual,720000.0,Hatchback,3995mm,Maruti,Petrol,Delhi,5.0,Maruti Baleno,1,Comprehensive,1197
3719,2022,1790mm,Others,20000,Manual,942000.0,SUV,3995mm,Maruti,Petrol,Delhi,5.0,Maruti Vitara Brezza,2,Third Party insurance,1462
3720,2014,1695mm,White,94407,Automatic,538000.0,Sedan,4440mm,Honda,Petrol,Delhi,5.0,Honda City,1,Comprehensive,1497
3721,2009,1670mm,Others,80000,Manual,100000.0,Sedan,4250mm,Hyundai,Petrol,Delhi,5.0,Hyundai Accent,1,Third Party insurance,1495
3722,2016,1745mm,Red,124245,Manual,491000.0,Hatchback,3995mm,Maruti,Petrol,Delhi,5.0,Maruti Baleno,1,Third Party insurance,1197
3723,2022,1695,Silver,5100,Automatic,925000.0,Sedan,3995mm,Honda,Petrol,Delhi,5.0,Honda Amaze,1,Comprehensive,1199
3724,2022,1790,Gray,30000,Manual,1060000.0,SUV,3995,Toyota,Petrol,Delhi,5.0,Toyota Urban cruiser,1,Third Party insurance,1462
3725,2012,1840mm,Others,120000,Manual,900000.0,SUV,4705mm,Toyota,Diesel,Delhi,7.0,Toyota Fortuner,2,Third Party insurance,2982
3726,2018,1790mm,Grey,50000,Manual,670000.0,SUV,3995mm,Maruti,Diesel,Delhi,5.0,Maruti Vitara Brezza,1,Comprehensive,1248
3727,2017,1765mm,Grey,89698,Manual,500000.0,SUV,3999mm,Ford,Petrol,Delhi,5.0,Ford Ecosport,1,Comprehensive,999
3728,2014,2040mm,Silver,18000,Automatic,1250000.0,Sedan,4701mm,Audi,Diesel,Delhi,5.0,Audi A4,2,Third Party insurance,1968
3729,2009,1690mm,White,100000,Manual,110000.00000000001,Hatchback,3760mm,Maruti,Petrol,Delhi,5.0,Maruti Swift,3,Third Party insurance,1298
3730,2010,1525mm,Silver,60000,Manual,150000.0,Hatchback,3565mm,Hyundai,Petrol,Delhi,5.0,Hyundai Santro Xing,2,Third Party insurance,1086
3731,2019,1860mm,White,30000,Automatic,3200000.0,SUV,4892mm,Ford,Diesel,Delhi,7.0,Ford Endeavour,2,Third Party insurance,3198
3732,2014,1595mm,Others,30000,Manual,240000.0,Hatchback,3585mm,Hyundai,Lpg,Delhi,5.0,Hyundai i10,1,Third Party insurance,1086
3733,2014,1695mm,Others,100000,Manual,459999.99999999994,Sedan,4440mm,Honda,Petrol,Delhi,5.0,Honda City,3,Third Party insurance,1497
3734,2016,1660mm,Silver,58193,Manual,411000.00000000006,Hatchback,3765mm,Hyundai,Petrol,Delhi,5.0,Hyundai Grand i10,1,Comprehensive,1197
3735,2017,1745mm,Silver,68621,Manual,480999.99999999994,Hatchback,3995mm,Maruti,Petrol,Delhi,5.0,Maruti Baleno,2,Comprehensive,1197
3736,2017,1734mm,Others,50000,Manual,670000.0,SUV,3999mm,Honda,Petrol,Delhi,5.0,Honda WR-V,1,Third Party insurance,1199
3737,2020,1745mm,Others,23399,Manual,724000.0,Hatchback,3995mm,Maruti,Petrol,Delhi,5.0,Maruti Baleno,1,Comprehensive,1197
3738,2017,1760mm,White,60915,Manual,546000.0,Hatchback,3995mm,Hyundai,Petrol,Delhi,5.0,Hyundai i20 Active,1,Third Party insurance,1197
3739,2018,1695mm,White,44000,Manual,799000.0,MUV,4296mm,Maruti,Cng,Delhi,7.0,Maruti Ertiga,1,Comprehensive,1373
3740,2013,1682mm,White,101297,Manual,278000.0,Hatchback,3970mm,Volkswagen,Petrol,Delhi,5.0,Volkswagen Polo,1,Comprehensive,1198
3741,2023,1748,Others,10000,Automatic,1575000.0,Sedan,4583,Honda,Petrol,Delhi,5.0,Honda City,1,Third Party insurance,1498
3742,2013,1680mm,Brown,73883,Manual,261000.0,Hatchback,3610mm,Honda,Petrol,Delhi,5.0,Honda Brio,1,Third Party,1198
3743,2014,1965mm,Black,75000,Manual,415000.00000000006,SUV,4655mm,Tata,Diesel,Delhi,7.0,Tata Safari Storme,1,Third Party insurance,2179
3744,2018,1735mm,Silver,69000,Manual,399000.0,Hatchback,3700mm,Mahindra,Diesel,Delhi,5.0,Mahindra KUV 100 NXT,1,Comprehensive,1198
3745,2011,1595mm,White,58632,Automatic,220000.00000000003,Hatchback,3585mm,Hyundai,Petrol,Delhi,5.0,Hyundai i10,1,Comprehensive,1197
3746,2011,1750mm,Silver,41352,Automatic,330000.0,Sedan,4545mm,Honda,Petrol,Delhi,5.0,Honda Civic,1,Comprehensive,1799
3747,2015,1695mm,Silver,37000,Manual,434999.99999999994,Sedan,3995mm,Maruti,Petrol,Delhi,5.0,Maruti Swift Dzire,1,Comprehensive,1197
3748,2021,1835mm,Red,20100,Automatic,1750000.0,SUV,4655mm,MG,Petrol,Delhi,5.0,MG Hector,1,Third Party insurance,1451
3749,2019,1890mm,White,50000,Automatic,1475000.0,SUV,4585mm,Mahindra,Diesel,Delhi,7.0,Mahindra XUV500,1,Third Party insurance,2179
3750,2018,1690,White,90000,Manual,450000.0,Hatchback,3700mm,Maruti,Petrol,Delhi,5.0,Maruti Ignis,1,Third Party insurance,1197
3751,2020,2020mm,Black,7800,Automatic,4400000.0,Sedan,4686mm,Mercedes-Benz,Petrol,Delhi,5.0,Mercedes-Benz C-Class,1,Comprehensive,1950
3752,2016,1695mm,Others,120000,Manual,380000.0,Sedan,3995mm,Maruti,Diesel,Delhi,5.0,Maruti Swift Dzire,1,Third Party insurance,1248
3753,2010,1525mm,Gray,120000,Manual,95000.0,Hatchback,3565mm,Hyundai,Cng,Delhi,5.0,Hyundai Santro Xing,1,Third Party insurance,1086
3754,2020,1745mm,White,59014,Manual,675000.0,Hatchback,3995mm,Maruti,Petrol,Delhi,5.0,Maruti Baleno,1,Zero Dep,1197
3755,2017,1680mm,Brown,43148,Automatic,527000.0,Hatchback,3610mm,Honda,Petrol,Delhi,5.0,Honda Brio,1,Zero Dep,1198
3756,2019,1860mm,White,79000,Automatic,2990000.0,SUV,4892mm,Ford,Diesel,Delhi,7.0,Ford Endeavour,1,Comprehensive,2198
3757,2015,1735,Red,89352,Manual,380000.0,Sedan,3995mm,Maruti,Petrol,Delhi,5.0,Maruti Swift Dzire,1,Comprehensive,1197
3758,2021,1677,Silver,38511,Manual,689000.0,Sedan,3993mm,Tata,Petrol,Delhi,5.0,Tata Tigor,1,Third Party,1199
3759,2015,2141mm,Black,54000,Automatic,2400000.0,SUV,4817mm,Mercedes-Benz,Diesel,Delhi,5.0,Mercedes-Benz M-Class,1,Comprehensive,2143
3760,2016,1745mm,Orange,66584,Manual,474000.0,Hatchback,3995mm,Maruti,Petrol,Delhi,5.0,Maruti Baleno,1,Zero Dep,1197
3761,2017,1860mm,Black,48000,Automatic,2550000.0,SUV,4892mm,Ford,Diesel,Delhi,7.0,Ford Endeavour,1,Third Party insurance,3198
3762,2020,1690mm,Blue,19418,Manual,577000.0,Hatchback,3700mm,Maruti,Petrol,Delhi,5.0,Maruti Ignis,1,Third Party,1197
3763,2016,2020mm,Black,72000,Automatic,2550000.0,Sedan,4686mm,Mercedes-Benz,Petrol,Delhi,5.0,Mercedes-Benz C-Class,1,Comprehensive,1991
3764,2018,1730mm,Red,23000,Automatic,894999.9999999999,Sedan,4425mm,Toyota,Petrol,Delhi,5.0,Toyota Yaris,1,Comprehensive,1496
3765,2012,1695mm,Silver,50000,Manual,250000.0,Sedan,4425mm,Nissan,Petrol,Delhi,5.0,Nissan Sunny,1,Third Party insurance,1498
3766,2022,1790,Others,20000,Manual,1025000.0,SUV,3995mm,Kia,Diesel,Delhi,5.0,Kia Sonet,1,Third Party insurance,1493
3767,2021,1695,Others,30000,Manual,900000.0,Sedan,4440,Honda,Petrol,Delhi,5.0,Honda City,1,Third Party insurance,1497
3768,2020,1770 mm,Blue,42000,Manual,650000.0,SUV,3995 mm,Hyundai,Petrol,Delhi,5.0,Hyundai Venue,1,Comprehensive,1197
3769,2023,1730,Silver,600,Automatic,1175000.0,Sedan,4490,Maruti,Petrol,Delhi,5.0,Maruti Ciaz,1,Comprehensive,1462
3770,2010,1725mm,Others,30000,Manual,186000.0,Sedan,4540mm,Chevrolet,Petrol,Delhi,5.0,Chevrolet Optra,3,Third Party insurance,1598
3771,2012,1695mm,Silver,70000,Manual,250000.0,Sedan,4425mm,Nissan,Petrol,Delhi,5.0,Nissan Sunny,1,Third Party insurance,1498
3772,2015,1734mm,Polar White,136288,Manual,425000.0,Hatchback,3985mm,Hyundai,Diesel,Delhi,5.0,Hyundai i20,1,Not Available,1396
3773,2015,1660mm,White,48000,Manual,425000.0,Hatchback,3765mm,Hyundai,Petrol,Delhi,5.0,Hyundai Grand i10,1,Third Party insurance,1197
3774,2019,1660mm,Silver,49707,Manual,523000.00000000006,Hatchback,3765mm,Hyundai,Petrol,Delhi,5.0,Hyundai Grand i10,1,Third Party,1197
3775,2012,1680mm,White,59443,Manual,240000.0,Hatchback,3610mm,Honda,Petrol,Delhi,5.0,Honda Brio,1,Comprehensive,1198
3776,2022,1695,Others,30000,Manual,754000.0,Sedan,3995mm,Maruti,Cng,Delhi,5.0,Maruti Swift Dzire Tour,1,Third Party insurance,1197
3777,2017,1818mm,Grey,52000,Automatic,1285000.0,SUV,4395mm,Jeep,Petrol,Delhi,5.0,Jeep Compass,1,Comprehensive,1368
3778,2019,1890mm,Silver,40398,Automatic,1317000.0,SUV,4585mm,Mahindra,Diesel,Delhi,7.0,Mahindra XUV500,1,Zero Dep,2179
3779,2019,1818mm,White,50000,Manual,1465000.0,SUV,4395mm,Jeep,Petrol,Delhi,5.0,Jeep Compass,1,Third Party insurance,1368
3780,2017,1734mm,Silver,84181,Manual,491000.0,Hatchback,3985mm,Hyundai,Petrol,Delhi,5.0,Hyundai i20,2,Comprehensive,1197
3781,2018,1735mm,Red,10000,Manual,550000.0,Hatchback,3700mm,Mahindra,Petrol,Delhi,6.0,Mahindra KUV 100 NXT,1,Third Party insurance,1198
3782,2018,1735mm,Others,66434,Manual,618000.0,Hatchback,3840mm,Maruti,Diesel,Delhi,5.0,Maruti Swift,1,Third Party insurance,1248
3783,2018,1765mm,White,40000,Automatic,775000.0,SUV,3998mm,Ford,Petrol,Delhi,5.0,Ford Ecosport,1,Third Party insurance,1497
3784,2007,1475mm,Black,100000,Manual,80000.0,Hatchback,3595mm,Maruti,Petrol,Delhi,5.0,Maruti Wagon R,1,Third Party insurance,1061
3785,2018,1765mm,White,40000,Automatic,775000.0,SUV,3998mm,Ford,Petrol,Delhi,5.0,Ford Ecosport,1,Third Party insurance,1497
3786,2013,1965mm,Black,100000,Manual,400000.0,SUV,4655mm,Tata,Diesel,Delhi,7.0,Tata Safari Storme,1,Third Party insurance,2179
3787,2018,1855mm,White,51800,Automatic,3350000.0,SUV,4795mm,Toyota,Diesel,Delhi,7.0,Toyota Fortuner,1,Comprehensive,2755
3788,2010,1750mm,Others,100000,Manual,200000.0,Sedan,4545mm,Honda,Petrol,Delhi,5.0,Honda Civic,5,Third Party insurance,1799
3789,2010,1750mm,Others,100000,Manual,200000.0,Sedan,4545mm,Honda,Petrol,Delhi,5.0,Honda Civic,5,Third Party insurance,1799
3790,2019,1734mm,Others,70000,Manual,509999.99999999994,Hatchback,3985mm,Hyundai,Petrol,Delhi,5.0,Hyundai i20,2,Third Party insurance,1197
3791,2013,2019mm,White,87000,Automatic,869999.9999999999,SUV,4385mm,Audi,Diesel,Delhi,5.0,Audi Q3,1,Third Party insurance,1968
3792,2021,1775mm,Grey,7000,Manual,1100000.0,MUV,4445mm,Maruti,Petrol,Delhi,6.0,Maruti XL6,1,Third Party insurance,1462
3793,2017,1690mm,White,60000,Automatic,445000.0,Hatchback,3700mm,Maruti,Diesel,Delhi,5.0,Maruti Ignis,2,Third Party insurance,1248
3794,2015,1765mm,Silver,88710,Automatic,547000.0,SUV,3999mm,Ford,Petrol,Delhi,5.0,Ford Ecosport,1,Zero Dep,1499
3795,2019,1745mm,Others,47644,Manual,626000.0,Hatchback,3995mm,Maruti,Petrol,Delhi,5.0,Maruti Baleno,1,Comprehensive,1197
3796,2017,1890mm,Others,40000,Manual,1200000.0,SUV,4585mm,Mahindra,Diesel,Delhi,7.0,Mahindra XUV500,1,Third Party insurance,2179
3797,2016,1745mm,Blue,100505,Manual,445000.0,Hatchback,3995mm,Maruti,Petrol,Delhi,5.0,Maruti Baleno,1,Comprehensive,1197
3798,2015,1734mm,Red,106648,Manual,458000.0,Hatchback,3985mm,Hyundai,Petrol,Delhi,5.0,Hyundai i20,1,Third Party insurance,1197
3799,2014,1525mm,Others,60000,Manual,204999.99999999997,Hatchback,3565mm,Hyundai,Cng,Delhi,5.0,Hyundai Santro Xing,2,Third Party insurance,1086
3800,2019,1620 mm,Silver,53481,Manual,507000.0,Hatchback,3655 mm,Maruti,Cng,Delhi,5.0,Maruti Wagon R,1,Comprehensive,998
3801,2012,1475mm,Others,40000,Manual,240000.0,Hatchback,3595mm,Maruti,Petrol,Delhi,5.0,Maruti Wagon R,2,Third Party insurance,998
3802,2019,1745mm,Silver,25050,Manual,713000.0,Hatchback,3995mm,Maruti,Petrol,Delhi,5.0,Maruti Baleno,1,Zero Dep,1197
3803,2016,1890mm,Silver,77000,Manual,890000.0,SUV,4585mm,Mahindra,Diesel,Delhi,7.0,Mahindra XUV500,1,Third Party,1997
3804,2006,1690mm,Others,120000,Manual,135000.0,Hatchback,3760mm,Maruti,Petrol,Delhi,5.0,Maruti Swift,4,Third Party insurance,1298
3805,2014,1680mm,Red,58000,Manual,390000.0,Sedan,3990mm,Honda,Petrol,Delhi,5.0,Honda Amaze,1,Comprehensive,1198
3806,2014,1695mm,Maroon,96000,Manual,575000.0,Sedan,4440mm,Honda,Petrol,Delhi,5.0,Honda City,1,Comprehensive,1497
3807,2019,1600mm,Silver,51000,Manual,400000.0,Hatchback,3695mm,Maruti,Cng,Delhi,5.0,Maruti Celerio,1,Comprehensive,998
3808,2015,1694mm,Others,70000,Manual,350000.0,Hatchback,3955mm,Honda,Diesel,Delhi,5.0,Honda Jazz,1,Third Party insurance,1498
3809,2022,1790mm,Blue,27000,Automatic,2050000.0,SUV,4500mm,Hyundai,Diesel,Delhi,7.0,Hyundai Alcazar,1,Comprehensive,1498
3810,2020,1811,Blue,32456,Manual,825000.0,SUV,3993,Tata,Petrol,Delhi,5.0,Tata Nexon,1,Comprehensive,1199
3811,2021,1855mm,Red,15000,Automatic,1650000.0,SUV,3985mm,Mahindra,Diesel,Delhi,4.0,Mahindra Thar,1,Comprehensive,2184
3812,2021,1729mm,Black,34940,Manual,950000.0,Sedan,4440mm,Hyundai,Petrol,Delhi,5.0,Hyundai Verna,1,Comprehensive,1497
3813,2016,1700mm,Others,70000,Manual,500000.0,Sedan,4375mm,Hyundai,Diesel,Delhi,5.0,Hyundai Verna,3,Third Party insurance,1582
3814,2019,1745mm,Yellow,73679,Manual,608000.0,Hatchback,3995mm,Maruti,Petrol,Delhi,5.0,Maruti Baleno,1,Comprehensive,1197
3815,2017,1660mm,Silver,32722,Manual,423000.00000000006,Hatchback,3765mm,Hyundai,Petrol,Delhi,5.0,Hyundai Grand i10,2,Comprehensive,1197
3816,2018,1682mm,Others,70000,Automatic,800000.0,Hatchback,3971mm,Volkswagen,Petrol,Delhi,5.0,Volkswagen Polo,2,Third Party insurance,1197
3817,2019,1729mm,Silver,59059,Manual,922000.0000000001,Sedan,4440mm,Hyundai,Petrol,Delhi,5.0,Hyundai Verna,1,Zero Dep,1591
3818,2017,1660mm,Silver,34332,Manual,433000.0,Hatchback,3765mm,Hyundai,Petrol,Delhi,5.0,Hyundai Grand i10,2,Third Party insurance,1197
3819,2018,1765mm,White,72194,Manual,525000.0,SUV,3998mm,Ford,Diesel,Delhi,5.0,Ford Ecosport,1,Third Party insurance,1498
3820,2017,1745mm,White,56740,Manual,526000.0,Hatchback,3995mm,Maruti,Petrol,Delhi,5.0,Maruti Baleno,1,Zero Dep,1197
3821,2019,1835mm,White,72490,Manual,655000.0,SUV,3995mm,Mahindra,Diesel,Delhi,7.0,Mahindra TUV 300,1,Third Party insurance,1493
3822,2018,1660mm,Silver,35828,Manual,459000.0,Hatchback,3765mm,Hyundai,Petrol,Delhi,5.0,Hyundai Grand i10,1,Third Party,1197
3823,2015,2019mm,White,57088,Automatic,1450000.0,SUV,4385mm,Audi,Diesel,Delhi,5.0,Audi Q3,1,Third Party insurance,1968
3824,2020,1730mm,Silver,70382,Automatic,865000.0,Sedan,4425mm,Toyota,Petrol,Delhi,5.0,Toyota Yaris,1,Third Party insurance,1496
3825,2022,1690,Others,20000,Manual,550000.0,Hatchback,3700mm,Maruti,Petrol,Delhi,5.0,Maruti Ignis,1,Third Party insurance,1197
3826,2018,1729mm,White,17000,Automatic,1125000.0,Sedan,4440mm,Hyundai,Diesel,Delhi,5.0,Hyundai Verna,1,Third Party insurance,1582
3827,2020,1835mm,Others,30000,Automatic,1500000.0,SUV,4655mm,MG,Petrol,Delhi,5.0,MG Hector,1,Third Party insurance,1451
3828,2012,1695mm,Grey,70000,Manual,261000.0,Hatchback,3900mm,Honda,Petrol,Delhi,5.0,Honda Jazz,1,Third Party insurance,1198
3829,2019,1735 mm,Red,65202,Automatic,950000.0,MUV,4395 mm,Maruti,Petrol,Delhi,7.0,Maruti Ertiga,1,Third Party insurance,1462
3830,2013,1695mm,Blue,72000,Manual,484999.99999999994,MUV,4265mm,Maruti,Petrol,Delhi,7.0,Maruti Ertiga,1,Third Party insurance,1373
3831,2021,1620 mm,Magma Grey,45313,Manual,509999.99999999994,Hatchback,3655 mm,Maruti,Cng,Delhi,5.0,Maruti Wagon R,1,Not Available,998
3832,2015,2020mm,Others,40000,Automatic,2500000.0,Sedan,4686mm,Mercedes-Benz,Diesel,Delhi,5.0,Mercedes-Benz C-Class,1,Third Party insurance,2143
3833,2014,1890mm,Others,120000,Manual,664000.0,SUV,4585mm,Mahindra,Diesel,Delhi,7.0,Mahindra XUV500,1,Third Party insurance,2179
3834,2014,1680mm,Grey,54235,Manual,284000.0,Hatchback,3775mm,Maruti,Petrol,Delhi,5.0,Maruti Ritz,2,Third Party,1197
3835,2018,1690mm,Silver,52777,Automatic,520000.0,Hatchback,3700mm,Maruti,Petrol,Delhi,5.0,Maruti Ignis,1,Zero Dep,1197
3836,2018,1734mm,Silver,26000,Manual,590000.0,Hatchback,3985mm,Hyundai,Petrol,Delhi,5.0,Hyundai i20,1,Comprehensive,1197
3837,2018,1699mm,White,77937,Manual,655000.0,Sedan,4413mm,Skoda,Petrol,Delhi,5.0,Skoda Rapid,1,Third Party,1598
3838,2021,1677,Silver,40663,Manual,699000.0,Sedan,3993mm,Tata,Petrol,Delhi,5.0,Tata Tigor,1,Zero Dep,1199
3839,2015,1660mm,Blue,40000,Manual,395000.0,Hatchback,3765mm,Hyundai,Petrol,Delhi,5.0,Hyundai Grand i10,1,Comprehensive,1197
3840,2011,1695mm,Silver,115500,Manual,217000.0,Sedan,4265mm,Toyota,Petrol,Delhi,5.0,Toyota Etios,1,Comprehensive,1496
3841,2015,1817mm,Silver,67000,Automatic,940000.0,Sedan,4833mm,Skoda,Petrol,Delhi,5.0,Skoda Superb,1,Comprehensive,1798
3842,2016,1780mm,Silver,16312,Manual,886999.9999999999,SUV,4270mm,Hyundai,Petrol,Delhi,5.0,Hyundai Creta,1,Third Party,1591
3843,2016,1695mm,Others,60000,Manual,480000.0,Sedan,3995mm,Maruti,Petrol,Delhi,5.0,Maruti Swift Dzire,2,Third Party insurance,1197
3844,2014,1683mm,Others,90000,Manual,425000.0,MUV,4386mm,Honda,Petrol,Delhi,7.0,Honda Mobilio,1,Third Party insurance,1497
3845,2018,1660mm,Silver,67000,Manual,495000.0,Hatchback,3765mm,Hyundai,Cng,Delhi,5.0,Hyundai Grand i10,1,Comprehensive,1197
3846,2015,1730mm,Others,80000,Manual,550000.0,Sedan,4490mm,Maruti,Petrol,Delhi,5.0,Maruti Ciaz,2,Third Party insurance,1373
3847,2011,1595mm,Others,60000,Manual,137000.0,Hatchback,3585mm,Hyundai,Petrol,Delhi,5.0,Hyundai i10,1,Third Party insurance,1086
3848,2015,1695mm,Maroon,34253,Automatic,565000.0,Sedan,4440mm,Honda,Petrol,Delhi,5.0,Honda City,1,Comprehensive,1497
3849,2019,1800mm,White,27000,Automatic,1290000.0,SUV,4315mm,Kia,Petrol,Delhi,5.0,Kia Seltos,1,Comprehensive,1497
3850,2017,1600mm,Grey,64000,Automatic,355000.0,Hatchback,3695mm,Maruti,Petrol,Delhi,5.0,Maruti Celerio,2,Comprehensive,998
3851,2015,1660mm,White,67827,Manual,386000.0,Sedan,3995mm,Hyundai,Petrol,Delhi,5.0,Hyundai Xcent,1,Third Party,1197
3852,2018,1745mm,Others,79094,Manual,513999.99999999994,Hatchback,3995mm,Maruti,Petrol,Delhi,5.0,Maruti Baleno,1,Zero Dep,1197
3853,2012,1700mm,Grey,64589,Manual,325000.0,Sedan,4375mm,Hyundai,Petrol,Delhi,5.0,Hyundai Verna,2,Third Party,1591
3854,2015,1760mm,Silver,88309,Manual,508000.0,Hatchback,3995mm,Hyundai,Petrol,Delhi,5.0,Hyundai i20 Active,1,Comprehensive,1197
3855,2018,1735,Silver,66688,Manual,567000.0,Hatchback,3845mm,Maruti,Petrol,Delhi,5.0,Maruti Swift,2,Comprehensive,1197
3856,2022,1745mm,Black,20000,Manual,670000.0,Hatchback,3995mm,Maruti,Petrol,Delhi,5.0,Maruti Baleno,1,Third Party insurance,1197
3857,2018,1730 mm,Silver,60653,Automatic,760000.0,Sedan,4490 mm,Maruti,Petrol,Delhi,5.0,Maruti Ciaz,1,Third Party,1462
3858,2022,1985,White,70000,Automatic,3350000.0,MUV,5115mm,Kia,Diesel,Delhi,7.0,Kia Carnival,1,Third Party insurance,2199
3859,2017,1660mm,Silver,86527,Manual,398000.0,Hatchback,3765mm,Hyundai,Petrol,Delhi,5.0,Hyundai Grand i10,1,Zero Dep,1197
3860,2017,1695mm,White,67000,Manual,484999.99999999994,Sedan,3995mm,Honda,Petrol,Delhi,5.0,Honda Amaze,1,Comprehensive,1199
3861,2009,1695mm,Others,70000,Manual,135000.0,Hatchback,3900mm,Honda,Petrol,Delhi,5.0,Honda Jazz,3,Third Party insurance,1198
3862,2013,1765mm,Red,70000,Automatic,300000.0,SUV,3999mm,Ford,Petrol,Delhi,5.0,Ford Ecosport,3,Third Party insurance,1499
3863,2018,1695mm,Golden Brown,70311,Manual,525000.0,Sedan,3995mm,Honda,Petrol,Delhi,5.0,Honda Amaze,1,Third Party insurance,1199
3864,2016,1647mm,Brown,54000,Manual,375000.0,Hatchback,3746mm,Tata,Petrol,Delhi,5.0,Tata Tiago,1,Comprehensive,1199
3865,2009,1695mm,Others,80000,Manual,130000.0,Sedan,4420mm,Honda,Petrol,Delhi,5.0,Honda City,3,Third Party insurance,1497
3866,2017,1734mm,Silver,52000,Manual,595000.0,SUV,3999mm,Honda,Diesel,Delhi,5.0,Honda WR-V,1,Third Party insurance,1498
3867,2010,1475mm,Others,20000,Manual,200000.0,Hatchback,3595mm,Maruti,Petrol,Delhi,5.0,Maruti Wagon R,1,Third Party insurance,1061
3868,2019,1734mm,Others,80000,Manual,531000.0,Hatchback,3985mm,Hyundai,Diesel,Delhi,5.0,Hyundai i20,1,Third Party insurance,1396
